index,tf_name,rss,rss_pval,gene_symbol
CT2-R6,ZN770,0.496296304909443,1,AAAS;ABL1;ABT1;ACO2;ACOT7;ACTL6A;ACTR1B;ADGRA3;AFF1;AGTPBP1;AK2;AKAP11;AKT2;ALMS1;ANKLE2;ANKRD40;ANLN;AP1B1;AP1M1;APAF1;ARHGAP19;ARHGAP35;ARHGEF40;ASPM;ATAD2;ATAD5;AURKA;AURKB;BAG4;BARD1;BIRC5;BLOC1S5;BMP2K;BOLA2;BOLA3;BPGM;BRCA2;BUB1B;C17orf75;C1orf174;C1orf35;C21orf58;CA14;CARS2;CCDC117;CCDC127;CCDC138;CCNA2;CCNB1;CCNB2;CCNH;CCP110;CDC25C;CDCA3;CDCA4;CDK1;CDKN3;CEMIP2;CENPA;CENPE;CENPF;CENPH;CENPK;CENPN;CENPU;CEP112;CEP295;CEP41;CEP44;CEP57L1;CEP68;CERK;CHAMP1;CHEK1;CHKA;CHRAC1;CKAP2;CKAP2L;CKS1B;CKS2;CLSPN;CMC2;CMTR1;CNOT11;COQ9;CORO1C;CRISPLD1;CS;CTPS1;DDX19B;DDX54;DEPDC1;DHRS7B;DIAPH3;DLGAP5;DPM1;ECT2;EHBP1;EID2;EIF2B1;ELOVL1;EMSY;ERBB2;EXOSC10;EXOSC9;FAM161A;FANCD2;FANCI;FBXO5;FLRT3;FN3KRP;FRYL;G2E3;GFER;GGH;GINS1;GINS2;GPAA1;GSR;GTF2A1;GTSE1;GVQW3;HIC2;HILPDA;HMGB2;HMMR;HSPG2;ICMT;INTS1;KIF11;KIF14;KIF20B;KIF22;KIF23;KIF2C;KIF4A;KNL1;KNTC1;KPNA1;LAS1L;LEMD3;LIG1;LMF2;LMNB2;LRRC58;LYRM1;MAD2L1;MALT1;MAP3K4;MASTL;MBD2;MCM3;MCM3AP;MCM4;MCM7;MCMBP;MCRS1;MED21;MKI67;MORN4;MRPS18A;MSX2;MTHFD1;MTHFD1L;MXD3;MYBL2;MZT1;NAA15;NAA40;NCAPD2;NCAPG;NDC80;NET1;NHLRC3;NOM1;NPAT;NUDT15;NUF2;NUP188;NUP42;NUP43;NUP93;NUSAP1;NXT1;OGFOD1;OGFOD3;ORC3;ORC6;OSGEP;OXCT1;PAIP2B;PARP2;PARPBP;PBK;PCLAF;PCNA;PDCL3;PDE7A;PDK3;PHC2;PITPNA;PLCXD1;PLXNB2;PNPLA8;PNPT1;POLD3;POLR3K;POP7;PPAT;PPIH;PPP1R8;PPP6C;PPP6R1;PRC1;PRPF19;PRR11;PRRX2;PSMG3;PTTG1;RAB22A;RAD51AP1;RBL2;RBM38;RECQL;RFC2;RFC3;RFC4;RMI1;RNF138;RNF2;RNGTT;RPA1;RPA2;RPRD1A;RPS6KA3;RRM1;RRM2;SAC3D1;SACS;SAP30;SASS6;SCAF1;SDHA;SEPTIN8;SF3B4;SGO1;SGO2;SIGMAR1;SKP2;SMC4;SMG7;SMIM4;SPAST;SPDL1;SRGAP2B;SRR;SS18L2;STIM2;SWAP70;TACC3;TEX10;THAP5;TIMM23;TIMP2;TMEM106C;TMEM181;TMEM38B;TMX1;TOP2A;TP53;TPX2;TRIAP1;TRIP6;TRRAP;TSR1;TSR2;TTF2;TUBB4B;TUBG1;TUBGCP4;TUSC2;TYMS;UBE2C;UBE2T;UBE3C;UBE4B;UBL4A;UCHL5;UFD1;UPF1;VKORC1L1;VRK1;WDHD1;XRCC2;YEATS4;ZADH2;ZC3H4;ZDHHC17;ZNF124;ZNF813;ZNF814;ZNF93;ZWINT
CT2-R7,TBX1,0.493841614129421,1,ADAL;ATAD2;ATAD5;BIRC5;CDK1;CENPF;CENPU;CEP295;CHEK1;CKS2;CLSPN;KIF20B;MAD2L1;MCM3;NUSAP1;ORC6;PCLAF;POP7;RPA2;TOP2A;TPX2;TYMS;UBE2T;VRK1;YEATS4;ZWINT
CT2-R8,HXD13,0.492629079755739,1,ANLN;BIRC5;CDKN3;CENPE;CENPK;CHEK1;CLSPN;JPT2;KIF22;MYBL2;NUSAP1;PCLAF;TUBGCP4;TYMS;UBE2T;VRK1
CT2-R9,HSF1,0.490044075269585,1,ASPM;CENPF;CKS2;FANCI;MYBL2;PRC1;TOP2A;TPX2;UBE2C;ZWINT
CT2-R10,FOXJ3,0.488980757894186,1,ANLN;BIRC5;CDKN3;CENPE;KIF23;MKI67;NUSAP1;TYMS;UBE2T
CT2-R11,SALL4,0.483958903858935,1,ATAD2;ATAD5;BIRC5;BROX;CDK1;CENPF;CENPU;CHEK1;CKS2;CLSPN;MAD2L1;MCM3;MKI67;NCAPD2;NUSAP1;PBK;PCLAF;PRC1;TOP2A;TYMS;UBE2C;UBE2T;VRK1;YEATS4
CT2-R12,TEAD1,0.479756220219505,1,ATAD2;BIRC5;CDK1;CENPU;CKS2;DIAPH3;FANCI;MKI67;MYBL2;NUSAP1;PCLAF;TOP2A;TPX2;TRUB2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R13,CPEB1,0.478986119736029,1,AAAS;ABL1;ABT1;ACTR1B;AKT2;ANLN;AP1M1;ASPM;ASRGL1;ATAD2;ATAD5;AURKA;AURKB;BAG4;BARD1;BIRC5;BRCA2;BUB1B;C17orf75;C1orf35;C2orf68;CCDC138;CCNA2;CCNB1;CCNB2;CCP110;CDK1;CDKN3;CDT1;CENPE;CENPF;CENPK;CENPN;CENPU;CEP295;CEP44;CHAMP1;CHEK1;CKAP2;CKS1B;CKS2;CLSPN;CMC4;CPSF7;DEPDC1;DERL1;DGCR8;DHCR24;DIAPH3;DLGAP5;DPM1;ECT2;EHBP1;EIF4ENIF1;ENOSF1;ERAL1;ERCC6L2;EXOSC9;FANCI;FAT3;FBXO5;FOXK2;FRMD6;FRYL;G2E3;GINS1;GPAA1;GSR;GTSE1;HMBS;HMCN1;HMGB2;HMMR;HPRT1;HSPG2;KIF11;KIF14;KIF20B;KIF22;KIF23;KIF2C;KNL1;LEO1;MAD2L1;MAP3K4;MBD3;MCM3;MCM4;MCM7;MKI67;MLST8;MPHOSPH9;MRPS18A;MTHFD1L;MYBL2;MZT1;NAA40;NCAPD2;NCAPG;NDC80;NIF3L1;NNT;NUDT15;NUF2;NUP54;NUP62;NUP85;NUP88;NUSAP1;PBK;PCGF6;PCLAF;PCNA;PDCL3;PDK3;PHTF2;POLD3;POP7;PRC1;PRELID2;PRMT5;PRRX2;PTTG1;RAD51AP1;RB1;RECQL;RFC2;RFC3;RFC4;RNASEH2B;RNF138;RNGTT;RPA1;RPA2;RRM2;SAC3D1;SACS;SENP1;SENP5;SGO2;SKIDA1;SMC4;SNTB2;SPDL1;SPICE1;SRGAP2B;TBX3;TMEM38B;TMX1;TOP2A;TP53;TPP2;TPX2;TUBGCP4;TYMS;UBALD2;UBE2C;UBE2F;UBE2T;UBE4B;UCHL5;VRK1;YEATS4;ZNF195;ZNF682;ZWINT
CT2-R14,PAX5,0.478642107140161,1,ANLN;ATAD2;BIRC5;BRCA2;C21orf58;CDK1;CDKN3;CENPE;CENPF;CENPU;CHEK1;CKS1B;CKS2;CLSPN;CYP20A1;DLGAP5;ECPAS;EID2;FBXO5;INTS1;KIF11;KIF20B;KIF22;KPNA1;MAD2L1;MCM7;MKI67;MYBL2;NCAPD2;NCAPG;NET1;NUSAP1;PCLAF;PRC1;RPA1;RRAGA;TMED5;TOP2A;TYMS;UBE2C;UBE2T;UTP18;VRK1;ZWINT
CT2-R15,PITX2,0.472094135485954,1,ANLN;ATAD2;ATAD5;AURKB;BIRC5;BRCA2;CCNB2;CDK1;CDKN3;CDT1;CENPE;CENPF;CENPK;CENPU;CEP295;CHAF1A;CHEK1;CKS2;CLSPN;DIAPH3;FANCI;GINS2;KIF20B;LRRC57;MAD2L1;MCM4;MCM6;MCM7;METTL17;MKI67;MLST8;MORN4;MYBL2;NCAPD2;NUSAP1;PAK4;PCLAF;PCNA;PNPT1;RAD51AP1;RFC3;RFC4;RNF2;RPA2;RRM2;SF3A1;SPICE1;TOP2A;TPX2;TYMS;UBE2C;UBE2T;VRK1;YEATS4;ZDHHC3;ZWINT
CT2-R16,NFYB,0.471767012729851,1,ANLN;ARL6IP6;ASPM;ATAD2;ATAD5;AURKB;BIRC5;BRCA2;CCDC85C;CCNB1;CCNB2;CDK1;CDKN3;CENPF;CENPK;CENPU;CKAP2;CKAP2L;CKS1B;CKS2;DEPDC1;DLGAP5;ECT2;EXOSC10;FANCI;GGH;GTSE1;HMGB2;KIF20B;KNL1;MCM3;MCM7;MKI67;NUSAP1;ORC6;PBK;PCLAF;PRC1;PTTG1;RFC3;RRAGA;SACS;TOP2A;TPX2;UBE2C;UBE2T;UFD1;ZWINT
CT2-R17,PO4F1,0.471571729374305,1,ANLN;ASPM;ATAD2;AURKB;BIRC5;CCNA2;CDK1;CENPE;CENPF;CKS1B;HMMR;KIF20B;KNL1;MAD2L1;MKI67;NCAPG;NNT;NUF2;PCLAF;PRC1;PTTG1;SMC4;TOP2A;TPX2;UBE2C;UBE2T
CT2-R18,NRF1,0.471362855421417,1,ANLN;ATAD2;AURKA;BIRC5;CCNB1;CDK1;CDKN3;CENPF;CENPU;CKS2;FANCI;GGH;HMMR;KIF11;KIF20B;KIF22;KNL1;MAD2L1;MAGI1;MAP4K3;MKI67;MZT1;NUSAP1;PRC1;RRM2;SPAST;SPDL1;TACC3;TPX2;TUSC2;TYMS;UBE2T;VRK1;YEATS4;ZWINT
CT2-R19,LMX1A,0.468421963363236,1,ANLN;ASPM;ATAD2;BIRC5;CCNA2;CDK1;CENPE;CENPF;CENPQ;KIF20B;KNL1;MAD2L1;MKI67;NCAPG;NUF2;NUSAP1;PCLAF;PRC1;SMC4;TOP2A;TPX2;UBE2C
CT2-R20,HXC10,0.467892963449854,1,ANLN;ASPM;ATAD2;ATIC;AURKB;BIRC5;CCNA2;CCNB1;CCNB2;CDK1;CENPE;CENPF;CENPK;CENPU;CKS1B;CKS2;CNP;DLGAP5;KIF20B;KNL1;MAD2L1;MKI67;NCAPG;NUF2;NUSAP1;PCLAF;PRC1;SMC4;SRGAP2B;THOC3;TOP2A;TPX2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R21,RXRA,0.467760079103455,1,ANLN;ATAD2;BIRC5;CDK1;CENPE;CENPF;CENPK;CENPU;CKS1B;CKS2;CLSPN;DIAPH3;DLGAP5;FANCI;HMMR;KIF20B;MAD2L1;MKI67;MYBL2;NCAPD2;NUSAP1;PBK;PCLAF;PRC1;PRORP;TOP2A;TPX2;TYMS;UBE2C;UBE2T;VRK1;ZWINT
CT2-R22,KLF3,0.467157245937308,1,ANLN;BIRC5;CDK1;CENPE;CKS1B;DLGAP5;GTSE1;KIF11;KIF20B;KNL1;MAD2L1;MKI67;NCAPG;NIN;NUSAP1;PBK;PRC1;SGO2;TYMS;UBE2T
CT2-R23,SP3,0.466531841510933,1,ABCD3;ACBD5;ACTA2;ANKLE2;ANLN;ARHGAP35;ASPM;ATAD2;ATAD5;AURKA;AURKB;BARD1;BIRC5;BRCA2;BUB1;BUB1B;C21orf58;CCDC127;CCNA2;CCNB1;CCNB2;CDC20;CDK1;CDKN3;CENPE;CENPF;CENPK;CENPU;CEP44;CHEK1;CKAP2L;CKS1B;CKS2;CLSPN;DEPDC1;DHCR24;DIAPH1;DIAPH3;DLGAP5;ECT2;FANCI;FUNDC1;G2E3;GABPB1;GFM1;GGH;GOSR2;GTSE1;HMGB2;HMMR;KBTBD2;KIF11;KIF14;KIF20B;KIF22;KIF2C;KIF4A;KNL1;LARP1B;LMNB1;MAD2L1;MCM3;MCM4;MCM7;MELK;MKI67;MTHFD1L;MXD3;MYBL2;MZT1;NCAPD2;NCAPG;NDC80;NUSAP1;PAK4;PBK;PCLAF;PPP2R5A;PRC1;PRR11;PSME4;PTPN9;PTTG1;RAD51AP1;RASSF8;RECQL;RPA2;RRM2;SENP5;SETD3;SGO2;SMC4;STAT1;TACC3;TMEM237;TMUB1;TMX1;TOP2A;TPX2;TUBB4B;TUBG1;TYMS;UBE2C;UBE2T;UFD1;USP5;VRK1;YEATS4;ZNF814;ZRANB1;ZWINT
CT2-R24,KLF16,0.466343770399499,1,AKT2;ALMS1;ANLN;ATAD2;ATAD5;AURKA;AURKB;BCL9L;BIRC5;BOLA2;BRCA2;BUB1B;CARM1;CCNA2;CCNB1;CCNB2;CCP110;CDK1;CDKN3;CDT1;CENPE;CENPK;CENPQ;CENPU;CEP44;CEP57L1;CHEK1;CKS1B;CKS2;CRISPLD1;DDI2;DEPDC1;DIAPH3;DLGAP5;DYNLL2;ECT2;EED;EFNB2;EXOSC9;FANCI;G2E3;GGH;GTSE1;HAUS6;HMCES;HMGB2;HMMR;ILRUN;KIF11;KIF20B;KIF22;KIF2C;KIF4A;KNL1;LMNB2;MAD2L1;MKI67;MTMR4;MYBL2;MZT1;NCAPD2;NCAPG;NDC80;NNAT;NUDT15;NUSAP1;NXT1;ORC6;PBK;PCLAF;PCNT;PDCL3;PDE3B;PDK3;PKP4;PNKP;POP7;PRC1;PSMG4;PTTG1;RGS12;RRM2;SAC3D1;SAP30;SF3B4;SFT2D1;SGO1;SGO2;SLC39A6;SPATA33;TACC3;TEX10;TFDP1;TMEM38B;TMUB1;TOP2A;TPX2;TRABD;TYMS;UBE2C;UBE2F;UBE2T;UGGT1;VRK1;YEATS4;ZADH2;ZMYM1;ZWINT
CT2-R25,ZN219,0.466198127070564,1,ANLN;BIRC5;CCNB1;CDC42BPA;CENPE;CENPF;CENPK;CENPU;CKS1B;CKS2;DLGAP5;GTSE1;HMMR;KIF11;KIF20B;KIF22;MAD2L1;MKI67;NCAPD2;NCAPG;NUSAP1;PRC1;SGO2;SLC4A2;SMC4;TPX2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R26,EGR2,0.465898489297128,1,ANLN;ASPM;AURKB;BIRC5;CCNB1;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;DLGAP5;HMMR;KIF20B;KNL1;MAD2L1;MKI67;NCAPD2;NUSAP1;PCLAF;PRC1;TOP2A;TPX2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R27,AP2B,0.463047838600211,1,ANLN;ATAD2;AURKB;BIRC5;C21orf58;CCNB1;CDK1;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;DLGAP5;GSK3A;HMMR;KIF11;KIF20B;KNL1;MAD2L1;MKI67;MYBL2;NCAPD2;NCAPG;NUSAP1;PCLAF;PRC1;TOP2A;TPX2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R28,PATZ1,0.46133079768099,1,ANKLE2;ANLN;ARL6IP6;ASPM;ATAD2;ATAD5;AURKB;BARD1;BIRC5;BRCA2;C21orf58;CARM1;CCNA2;CCNB1;CCNB2;CDK1;CDKN3;CDT1;CENPE;CENPF;CENPK;CENPU;CHEK1;CKS1B;CKS2;CLSPN;DDX23;DIAPH3;DLGAP5;ECT2;FANCI;G2E3;GABPB1;GGH;GINS2;GJC1;GTSE1;GUCY1B1;HMGB2;HMMR;KIF11;KIF20B;KIF22;KIF4A;KNL1;MAD2L1;MCM3;MCM4;MCM7;MKI67;MMS22L;NCAPD2;NCAPG;NDC80;NUSAP1;ORC6;PBK;PCLAF;PCNA;POLD3;POP7;PRC1;PTTG1;RAD51AP1;RFC4;RRM2;SAP30;SGO2;SMC4;TACC3;TBX3;TMEM106C;TOP2A;TPX2;TUBG1;TYMS;UBE2C;UBE2T;VRK1;YEATS4;ZWINT
CT2-R29,SP4,0.45989387214072,1,ANLN;ASPM;ATAD2;AURKB;BIRC5;CCNB1;CCNB2;CDK1;CDKN3;CENPE;CENPF;CENPK;CENPU;CKS1B;CKS2;DIAPH3;DLGAP5;FANCI;HMMR;KIF11;KIF20B;KIF22;KNL1;MAD2L1;MKI67;NCAPD2;NCAPG;NUSAP1;PPP1R8;PRC1;TOP2A;TPX2;TYMS;UBE2T;ZWINT
CT2-R30,PRDM6,0.458846048779246,1,ANLN;ASPM;AURKB;BIRC5;CCNA2;CCNB1;CDK1;CDKN3;CENPE;CENPF;CKAP2;CKS1B;DLGAP5;DSN1;HMMR;KIF20B;KNL1;MAD2L1;MKI67;NCAPG;NUF2;NUSAP1;PBK;PCLAF;PHTF2;SGO2;SMC4;TOP2A;TPX2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R31,KLF12,0.458256169268362,1,ANLN;ASPM;ATAD2;BARD1;BIRC5;C21orf58;CCNA2;CCNB1;CCNB2;CDC42BPA;CDK1;CDKN3;CENPE;CENPF;CENPK;CENPU;CKS1B;CKS2;DEPDC1;DIAPH3;DLGAP5;ECT2;FN3KRP;G2E3;GOT1;GSKIP;GTSE1;HMMR;KIF11;KIF20B;KIF22;KNL1;MAD2L1;MKI67;MTHFD1L;MXD3;MYBL2;MZT1;NAA16;NCAPD2;NCAPG;NUSAP1;PBK;PCLAF;PRC1;PRR11;PTTG1;RCOR1;SCYL1;SGO2;SMC4;TACC3;TOP2A;TPX2;TYMS;UBE2T;VRK1;ZWINT
CT2-R32,MXI1,0.458199470003927,1,ANLN;ASPM;ATAD2;AURKA;AURKB;BIRC5;BUB1B;C21orf58;CCNB1;CCNB2;CDK1;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;CLSPN;DEPDC1;ECT2;G2E3;GGH;GTSE1;HMGB2;HMMR;KIF11;KIF20B;KIF2C;KIF4A;MAD2L1;MCM3;MCM4;MKI67;NCAPD2;NCAPG;NUSAP1;PBK;PCLAF;PRC1;RFC3;SEPTIN8;SGO2;SMC4;TACC3;TOP2A;TPX2;TYMS;UBE2C;UBE2T;ZNF93
CT2-R33,WT1,0.457952170472213,1,ANAPC15;ANLN;ATAD2;AURKB;BARD1;BIRC5;BUB1B;C21orf58;CCNA2;CCNB1;CCNB2;CDK1;CDKN3;CENPE;CENPF;CENPU;CKAP2;CKS1B;CKS2;DEPDC1;DLGAP5;ECT2;G2E3;GGH;GOT1;GTSE1;HMGB2;HMMR;KIF11;KIF20B;KIF22;KIF2C;KIF4A;KNL1;LMNB2;MAD2L1;MKI67;MZT1;NCAPD2;NCAPG;NUF2;NUP37;NUSAP1;PBK;PRC1;RCOR1;RRAGA;SCYL1;SDHA;SGO2;TACC3;TMTC3;TOP2A;TPX2;TYMS;UBE2C;UBE2T
CT2-R34,MAZ,0.45707252860402,1,ANLN;ASPM;ATAD2;BIRC5;C21orf58;CCNA2;CCNB1;CDK1;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;DEPDC1;DLGAP5;GTSE1;HMMR;KIF11;KIF20B;KNL1;MAD2L1;MKI67;NCAPG;NUF2;NUSAP1;PBK;PCLAF;PRC1;SGO2;SLC4A2;SMC4;TOP2A;TPX2;TYMS;UBE2T;WDHD1;ZWINT
CT2-R35,FOXD3,0.456559516941207,1,ANLN;ASPM;AURKA;AURKB;BIRC5;CCNA2;CCNB1;CDK1;CENPE;CENPF;CKAP2;CKS2;DLGAP5;G2E3;HMMR;KIF20B;KNL1;MAD2L1;MKI67;NCAPD2;NCAPG;NUF2;NUSAP1;PBK;PCNT;PRC1;PTTG1;SMC4;TOP2A;TPX2;TYMS;UBE2C;UBE2T
CT2-R36,SP2,0.455151472217257,1,ACOT7;ACTL6A;ANLN;ASPM;ATAD2;ATAD5;AURKA;AURKB;BIRC5;BRCA2;BUB1;BUB1B;C21orf58;CCNA2;CCNB1;CCNB2;CDC20;CDC25C;CDCA3;CDK1;CDKN3;CENPA;CENPE;CENPF;CENPK;CENPU;CEP295;CHEK1;CKAP2;CKAP2L;CKS1B;CKS2;CLK1;CLSPN;COL2A1;DEPDC1;DIAPH3;DLG3;DLGAP5;ECT2;EED;FANCI;FBXO5;G2E3;GFER;GGH;GINS2;GINS4;GSKIP;GTSE1;HIRIP3;HMGB2;HMMR;KIF11;KIF14;KIF20B;KIF22;KIF2C;KIF4A;KNL1;KNSTRN;KNTC1;KPNA2;MAD2L1;MASTL;MCM3;MCM4;MCM7;MKI67;MXD3;MYBL2;MZT1;NCAPD2;NCAPG;NDC80;NUDT15;NUF2;NUSAP1;PAK4;PBK;PCLAF;PCNA;PKP4;PLCXD1;PRC1;PRR11;PSMG3;PTTG1;RAD51C;RECQL;RFC3;RNF2;RRM2;SAP30L;SENP1;SGO2;SMC4;SMCO4;SPATA33;TACC3;TIMM29;TMEM65;TOP2A;TPX2;TSR1;TUBA1C;TUBB4B;TYMS;UBE2C;UBE2S;UBE2T;VRK1;XRCC2;YEATS4;ZADH2;ZWINT
CT2-R37,ZFX,0.454757261395277,1,ANLN;ASPM;ATAD2;ATAD5;AURKA;AURKB;BARD1;BCL9L;BIRC5;BRCA1;BRCA2;BUB1;BUB1B;C1orf174;C1orf35;C21orf58;CCNA2;CCNB1;CCNB2;CDC20;CDCA3;CDK1;CDKN3;CENPA;CENPE;CENPF;CENPK;CENPN;CENPU;CHEK1;CKAP2;CKAP2L;CKS1B;CKS2;CLGN;CLSPN;COPG1;DEPDC1;DIAPH3;DLGAP5;DROSHA;DYNLL2;ECT2;FANCI;G2E3;GGH;GTSE1;HAPLN1;HMGB2;HMMR;KIF11;KIF14;KIF18A;KIF20B;KIF22;KIF23;KIF2C;KIF4A;KNL1;KNSTRN;LMNB2;MAD2L1;MCM3;MCM7;MKI67;MYBL2;NCAPD2;NCAPG;NDC80;NUSAP1;ORC6;PBK;PCLAF;PDE3B;POP7;PRC1;PRPS1;PRR11;PSME4;PTTG1;REV1;RPA1;RPA2;RRM2;SEPHS2;SF3A1;SGO1;SGO2;SMC4;TACC3;TOP2A;TPX2;TTF2;TTK;TUBB4B;TYMS;UBE2C;UBE2O;UBE2T;UBE4B;UGGT1;VRK1;XXYLT1;YEATS4;ZDHHC3;ZWINT
CT2-R38,TBX15,0.453424459630129,1,ANLN;ASPM;ATAD2;BIRC5;C21orf58;CCNA2;CCNB1;CCNB2;CDC25C;CDCA3;CDK1;CDKN3;CENPE;CENPF;CENPK;CENPU;CKAP2L;CKS1B;CKS2;COQ9;DEPDC1;DLGAP5;ECT2;GTSE1;HMGB2;HMMR;KIAA0586;KIF11;KIF20B;KIF22;KIF4A;KNL1;MAD2L1;MKI67;MZT1;NCAPD2;NCAPG;NDC80;NUSAP1;PCLAF;PRC1;PTTG1;RGS12;SGO2;SLC4A2;SMC4;TACC3;TOP2A;TPX2;TYMS;UBE2C;UBE2T;ZWINT
CT2-R39,EGR4,0.452982688863297,1,ANLN;ATAD2;AURKB;BIRC5;CCNB1;CDK1;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;DEPDC1;DLGAP5;GTSE1;HMMR;KIF11;KIF20B;KIF22;KIF2C;KIF4A;KNL1;MAD2L1;MKI67;NCAPD2;NCAPG;NUF2;NUSAP1;PBK;PCLAF;PRC1;RBL2;SGO2;SMC4;TACC3;TOP2A;TPX2;TYMS;UBALD2;UBE2T
CT2-R40,SP1,0.451399973461699,1,ANLN;ATAD2;AURKA;AURKB;BIRC5;BRCA2;C21orf58;CCNA2;CCNB1;CCNB2;CDCA3;CDCA4;CDK1;CDKN3;CENPE;CENPF;CENPK;CENPN;CENPU;CEP44;CKAP2L;CKS1B;CKS2;CLSPN;DIAPH3;DLGAP5;ECT2;FANCI;GTSE1;HMGB2;HMMR;KIAA0586;KIF11;KIF20B;KIF22;KIF2C;KNL1;MAD2L1;MKI67;MYBL2;NCAPD2;NCAPG;NDC80;NUSAP1;PAF1;PBK;PCLAF;PRC1;PRIM1;PTTG1;RAD51AP1;RMI1;SGO2;SMC4;TACC3;TOP2A;TPX2;TYMS;UBE2C;UBE2T;VRK1;ZWINT
