index,tf_name,rss,rss_pval,gene_symbol
CT1-R31,ZN263,0.664437804418148,0,CENPU;DIAPH3;MAD2L1;PTTG1;TMSB15A;AGAP1;AGO1;AMOTL1;AMOTL2;ANKIB1;ATP11C;CDH11;CKAP2;CNOT6;CNTLN;COLEC12;COTL1;CPLANE1;DBF4;DCAF10;DHFR;DNAJC13;DNAJC9;DPH5;FBXO34;FLOT2;FTSJ3;G2E3;GALNT2;ITGB3BP;JADE1;LRRC59;LSAMP;MAGI1;MDN1;MGA;MIS18BP1;MRE11;MTHFD2;NIPSNAP3A;NPLOC4;ORC6;PAK4;PARVA;POGK;RAPGEF2;RRM1;SHC1;TAF6;TASOR2;TBL1X;TIMM10;TNPO3;TYMS;UCHL5
CT1-R32,ZN148,0.664231229478535,0,CENPE;CENPF;TMSB15A;TOP2A;AMOTL2;CENPH;COLEC12;PKP4;TYMS
CT1-R33,ZN586,0.661450521649177,0,BIRC5;TMSB15A;AMOTL2;ATAD5;CENPH;CKAP2;CLSPN;COLEC12;DBF4;DHFR;DNAJC9;LRRC59;MGA;MIS18BP1;MTHFD2;ORC6;PXMP2;SART3;TIMM50;TOPBP1;TRRAP
CT1-R34,HXC10,0.661364017081753,0,ASPM;BIRC5;CENPF;CENPU;KNL1;MAD2L1;NUSAP1;PBK;PCLAF;PTTG1;TOP2A;TPX2;CENPH;CENPW;COLEC12;DBF4;DHFR;DNAJC9;G2E3;HAUS6;HES1;ITGB3BP;JADE1;KIF20B;KMT5A;MIS18BP1;MTHFD2;MYO10;PSAT1;RRM1;SNX24;TMED5;TYMS;VRK1
CT1-R35,HXD13,0.657337512121189,0,ALYREF;COLEC12;COMMD8;DHFR;DNAJC9;EXOC4;MTHFD2;NANS;PSMG1;TBL1X;TIMM10;TOPBP1
CT1-R36,IRF3,0.657145492081156,0,TMSB15A;ARPC1B;CEBPG;CENPH;COLEC12;DNAJC9;KLHL9;MDN1;MRE11;MTHFD2;PRRC1;RRM1;RUVBL2;SACS;TIMM10;TTBK2;UCHL5
CT1-R37,AP2D,0.656845083477282,0,PTTG1;ADNP2;ALYREF;AMOTL2;BLVRB;CENPH;CHCHD6;CNOT6;COLEC12;COMMD8;DNAJC13;DNAJC9;FER;GIPC1;HAUS6;HES1;IMPACT;KBTBD2;KMT5A;LAMA5;MYO10;PPP2R2D;PTRHD1;TNPO3;ZNF714
CT1-R38,SNAI1,0.650950042851666,0,TMSB15A;AMOTL2;CASP6;COLEC12;JADE1;ZCCHC10
CT1-R39,SRBP2,0.65059159277162,0,TMSB15A;CASP6;CHIC2;COLEC12;DHFR;DNAJC9;EPHB2;FAM107B;FLOT2;ITGB3BP;RANGRF;SMURF2;TGS1
CT1-R40,SALL4,0.640176392154896,0,ALYREF;COLEC12;DBF4;DHFR;EXOC4;LIN7C;PSMG1;TBL1X;TIMM10
CT1-R41,FOXJ3,0.63751546203477,0,BIRC5;CDKN3;CENPE;CKS2;MKI67;TUBA1C;CCNG2;CENPH;CENPJ;CENPW;CKAP2;HAUS6;ITGB3BP;KIF20B;KIF23;MIS18BP1;MTHFD2;RRM2
